Sample,Sample_Name,Source,Label,type,alpha-pinene,beta-pinene,myrcene,alpha-phellandrene,delta-3-carene,ocimene,gamma-terpinene,terpinolene*,linalool,limonene*,fenchol,sabinene hydrate*,camphor,borneol,terpineol,unidentified compound 1,delta-guaiene*,caryophyllene,alpha-humulene,gamma-cadinene*,eudesma*,unidentified compound 2,alpha-guaiene*,gamma-selinene*,gurjunen*,caryophyllene oxide,bergamotene*,farnesene,aromadendrene,gamma-elemene*,guaiol*,gamma-eudesmol*,beta-eudesmol,alpha-bisabolol,THC,CBG,CBC,THCV,CBD,CBGM*,chemical total,monoterpenes,sesquiterpenes,cannabinoids,alpha-pinene norm,beta-pinene norm,myrcene norm,alpha-phellandrene norm,delta-3-carene norm,ocimene norm,gamma-terpinene norm,terpinolene* norm,linalool norm,limonene* norm,fenchol norm,sabinene hydrate* norm,camphor norm,borneol norm,terpineol norm,unidentified compund 1 norm,delta-guaiene* norm,caryophyllene norm,alpha-humulene norm,gamma-cadinene* norm,eudesma* norm,unidentified compound 2 norm,alpha-guaiene* norm,gamma-selinene* norm,gurjunen* norm,caryophyllene oxide norm,bergamotene* norm,farnesene norm,aromadendrene norm,gamma-elemene* norm,guaiol* norm,gamma-eudesmol* norm,beta-eudesmol norm,alpha-bisabolol norm,THC norm,CBG norm,CBC norm,THCV norm,CBD norm,CBGM* norm
293,98,HempFlax,hs,2,0.636209922,0.160878012,1.393176364,0,0,0.340051553,0,0,0,0,0,0,0,0,0.157206844,0.166887705,0,0.250352415,0,0,0,0,0,0.155514212,0,0,0.193453665,0.26933257,0,0,0.159312329,0.155503784,0,0,46.90318956,1.675723217,0.652635189,0.204615666,0.176395491,0,53.6504385,2.687522695,1.350356682,49.61255912,0.236727274,0.05986108,0.518386828,0,0,0.126529742,0,0,0,0,0,0,0,0,0.058495076,0.12358787,0,0.18539725,0,0,0,0,0,0.115165285,0,0,0.14326116,0.19945291,0,0,0.117977962,0.115157562,0,0,0.945389441,0.03377619,0.013154637,0.004124272,0.00355546,0
294,80,HempFlax,hs,2,0.329376102,0.399887483,0.871036777,0,0.170322447,0.541124655,0,0.148106475,0.185133094,0.370695004,0,0,0,0,0.262620984,0.284138844,0,1.113730505,0.261202757,0.161331115,0.16522794,0,0.161331115,0.318765405,0,0,0.391692921,0.55692086,0,0,0,0,0,0.334241489,90.46662467,4.457183909,2.307185987,0.400115075,0.346890254,0,105.0048859,3.278303022,3.748582951,97.9779999,0.100471524,0.121980025,0.265697457,0,0.051954455,0.165062428,0,0.045177787,0.056472234,0.113075272,0,0,0,0,0.080108819,0.075799001,0,0.297107072,0.069680399,0.043037894,0.04407744,0,0.043037894,0.085036241,0,0,0.104490931,0.14856837,0,0,0,0,0,0.089164757,0.923336104,0.045491681,0.023548,0.004083724,0.003540491,0
295,B10,HempFlax,s,1,1.128435864,0.569719312,3.726055303,0,0,0.189068075,0,0,0.246596961,0.460679571,0,0,0,0,0.380651237,0.154119155,0,0.237142183,0,0,0,0,0,0,0,0,0,0,0,0,0.194862051,0.176435719,0.165277437,0,93.42516827,0.7697582,1.137976775,0.660696572,0.356649613,0,103.9792923,6.701206324,0.927836545,96.35024943,0.168392944,0.085017426,0.556027545,0,0,0.028214036,0,0,0.036798891,0.068745767,0,0,0,0,0.05680339,0.166105933,0,0.255586163,0,0,0,0,0,0,0,0,0,0,0,0,0.21001765,0.190158191,0.178132062,0,0.969641167,0.007989167,0.011810834,0.006857238,0.003701595,0
296,46,HempFlax,h,3,1.062985077,0.345987838,5.229260426,0,0,1.726611197,0,0,0.229384883,0.156415592,0,0,0,0,0.200049256,0.154596448,0,0.987806086,0.199862901,0,0,0,0,0.324281713,0,0,0.550102496,1.040233334,0,0,0,0,0,0,77.1450011,5.582671799,2.14634899,0.344524215,0.29873829,0,97.72486164,8.950694268,3.256882977,85.51728439,0.11876007,0.03865486,0.584229588,0,0,0.192902488,0,0,0.025627608,0.017475247,0,0,0,0,0.022350138,0.047467609,0,0.303297998,0.061366313,0,0,0,0,0.099568119,0,0,0.168904594,0.319395367,0,0,0,0,0,0,0.902098349,0.06528121,0.025098423,0.004028709,0.003493309,0
297,B40,HempFlax,h,3,0.272873744,0.504860216,3.961929245,0,0.093117466,0.212307823,0,0.145263247,0,1.22925607,0.153556769,0.093117466,0,0,0.400737479,0.217351674,0,0.897112029,0.236847209,0.159302927,0,0,0.109420192,0.205890796,0,0,0.186657975,0.260600892,0,0,0.158427215,0.232720417,0.205890796,0.085009725,110.8553842,2.148880391,1.109624017,0.774145873,0.401264559,0,125.3115504,7.067019527,2.955231846,115.289299,0.038612281,0.071438916,0.560622371,0,0.013176342,0.03004206,0,0.020555094,0,0.173942645,0.021728646,0.013176342,0,0,0.056705302,0.073548096,0,0.303567394,0.080145052,0.053905391,0,0,0.037025925,0.06966993,0,0,0.063161872,0.088182892,0,0,0.053609065,0.078748616,0.06966993,0.02876584,0.961540968,0.018639027,0.009624692,0.006714811,0.003480501,0
298,B26,HempFlax,h,3,0.834328775,0.534705436,0.55743153,0,0,0.163052701,0,0,0,0.40208105,0,0,0,0,0.257855762,0.208464842,0,0.656813428,0.283214282,0.247800159,0.169154201,0,0,0.157341268,0,0,0.169104849,0.192681364,0,0,0,0,0,0.176971913,71.94449469,1.766310477,1.086208747,0.376794626,0.321862578,0,80.50667268,2.749455254,2.261546305,75.49567112,0.303452393,0.194476864,0.202742536,0,0,0.059303639,0,0,0,0.14624026,0,0,0,0,0.093784309,0.092178012,0,0.290426699,0.125230371,0.109571119,0.074795816,0,0,0.069572428,0,0,0.074773994,0.085198947,0,0,0,0,0,0.078252615,0.952961854,0.023396182,0.014387696,0.004990943,0.004263325,0
299,159,HempFlax,s,1,0.259850312,0.338931851,0.95654854,0,0.165699021,0.587485715,0,0.158165211,0.195827861,0.36906709,0,0,0,0,0.263612951,0.246129047,0,1.175955056,0.277387534,0.167987257,0.187526577,0,0.167991683,0.343794668,0,0,0.378961018,0.578204549,0,0,0,0,0,0.324259773,82.34156312,5.199502536,1.983856741,0.352450115,0.323378712,0,97.34413694,3.295188553,3.848197161,90.20075122,0.078857494,0.102856588,0.290286436,0,0.050285141,0.178285918,0,0.047998835,0.059428423,0.112001812,0,0,0,0,0.079999353,0.063959573,0,0.305585968,0.072082464,0.043653495,0.048731021,0,0.043654645,0.089339151,0,0,0.098477547,0.150253359,0,0,0,0,0,0.084262775,0.912870037,0.057643672,0.021993794,0.003907397,0.0035851,0
300,67 S1 115,HempFlax,hs,2,0.334866033,0.487416855,1.748841073,0,0.226995107,0.982358087,0,0.446582428,0.148821945,0.483737946,0,0,0,0,0.461381342,0.281754797,0,1.443745212,0.355133684,0.262499129,0.158242057,0,0.231586386,0.281789355,0,0,0.285640489,0.47477801,0,0,0,0.158242057,0,0,101.9712455,10.76673278,2.154101461,0.718039177,0.445156649,0,125.3096876,5.321000817,3.933411176,116.0552756,0.062932904,0.091602477,0.328667695,0,0.042660228,0.184619045,0,0.083928277,0.027968788,0.090911083,0,0,0,0,0.086709504,0.071631158,0,0.367046603,0.090286438,0.066735746,0.040230235,0,0.05887673,0.071639944,0,0,0.072619026,0.120703885,0,0,0,0.040230235,0,0,0.878643776,0.092772455,0.018560996,0.006187045,0.00383573,0
301,B25,HempFlax,h,3,0.172312131,0.288405979,3.958930838,0,0,0,0,0,0,1.224884955,0.161103929,0.149836636,0,0,0.711783112,0.159360325,0,1.621449549,0.649314126,0.419942886,0.202321867,0.186716207,0.260398656,0,0,0,0.318659349,0.4119255,0,0.237388626,0,0.209910141,0,0,118.1031444,1.536628954,1.326321842,0.589141312,0.542128349,0.719081078,134.1610908,6.66725758,4.677387233,122.816446,0.025844529,0.043257063,0.593786994,0,0,0,0,0,0,0.183716459,0.024163448,0.022473503,0,0,0.106758004,0.034070373,0,0.346657112,0.138819836,0.089781509,0.043255317,0.039918911,0.055671819,0,0,0,0.068127639,0.088067436,0,0.0507524,0,0.044877649,0,0,0.961623205,0.012511589,0.01079922,0.004796925,0.004414135,0.005854925
302,B31,HempFlax,h,3,0.223531674,0.362710897,2.315747516,0,0.212493622,1.011229815,0,0.370311927,0.322450074,0.5935104,0.146568216,0.164843806,0,0,1.018649099,0.228016439,0,0.498083099,0,0.178740671,0.231959171,0,0,0.319248155,0,0,0.345935966,0.486631997,0,0,0,0,0,0.224199405,77.39251741,3.889062415,1.601645914,1.028626653,0.406375497,0,93.57308984,6.742047047,2.512814903,84.31822789,0.033154867,0.053798334,0.343478398,0,0.031517671,0.149988543,0,0.054925741,0.047826732,0.088031186,0.021739423,0.024450112,0,0,0.151088993,0.090741439,0,0.198217186,0,0.07113165,0.092310488,0,0,0.127048019,0,0,0.137668702,0.193660105,0,0,0,0,0,0.089222412,0.917862239,0.046123626,0.018995251,0.012199339,0.004819545,0
303,90,HempFlax,hs,2,0.940319424,0.4682398,1.933058551,0,0.154808568,0.811772162,0,0.490738465,0.151020199,0.336032807,0,0,0,0,0.249183329,0.211506441,0,1.151615137,0.266368134,0.25070099,0.191935856,0,0.176268712,0.16840845,0,0,0.262438003,0.37603814,0,0,0,0,0,0,71.09143041,2.466269853,1.387895422,0.244150296,0.306039601,0,84.08623875,5.535173306,3.055279864,75.49578558,0.169880756,0.084593521,0.349231803,0,0.027968152,0.146657045,0,0.088658193,0.027283735,0.060708633,0,0,0,0,0.045018162,0.069226536,0,0.376926235,0.087182892,0.082055,0.062821039,0,0.057693148,0.055120466,0,0,0.085896551,0.123078133,0,0,0,0,0,0,0.941660913,0.032667649,0.018383747,0.003233959,0.004053731,0
304,117,HempFlax,s,1,0.333020962,0.211894268,1.820940547,0,0,1.66931705,0,0.177804796,0.196559814,0.234620582,0,0,0,0,0.200427848,0.176611314,0,2.417272232,0.608161219,0,0,0,0,0.525749747,0,0,0.804300789,1.491003537,0,0,0,0,0,0,54.38383864,1.678201935,1.277045833,0.452407972,0.207942446,0.317544898,69.18466643,4.844585866,6.023098837,58.31698173,0.068740852,0.043738366,0.37587125,0,0,0.344573736,0,0.036701754,0.040573089,0.04842944,0,0,0,0,0.041371513,0.029322334,0,0.401333649,0.100971482,0,0,0,0,0.087288912,0,0,0.133536044,0.247547579,0,0,0,0,0,0,0.932555784,0.028777243,0.021898353,0.00775774,0.003565727,0.005445153
305,78,HempFlax,hs,2,0.33831506,0.501775975,1.467253408,0,0.18625607,0.684202424,0,0.437094069,0.186260417,0.46375362,0,0,0,0,0.31931475,0.228725147,0,0.903076507,0.209009328,0.216883029,0.201113079,0,0.18534313,0.358862179,0,0,0.394361476,0.611253524,0,0,0,0,0,0.347038099,100.1091562,4.925704546,2.703089063,0.385109467,0.348436768,0,116.7113873,4.584225794,3.655665498,108.471496,0.073799825,0.109457081,0.320065693,0,0.040629777,0.149251467,0,0.095347413,0.040630725,0.10116291,0,0,0,0,0.06965511,0.062567307,0,0.247034776,0.057174084,0.05932792,0.055014081,0,0.050700243,0.098166033,0,0,0.107876795,0.167207181,0,0,0,0,0,0.094931579,0.92290749,0.045410128,0.02491981,0.003550329,0.003212243,0
306,B37,HempFlax,h,3,0.782102526,0.190723086,2.05978307,0,0,0.190657433,0,0,0,0.217404622,0,0,0,0,0.18691519,0.162238408,0,1.004856476,0.280845445,0.205801668,0.201810412,0,0,0.217598348,0,0,0.162238408,0.197846401,0,0,0,0,0,0,25.36394675,0.93480239,2.899968915,2.149271426,23.6243632,0.345874477,61.37904865,3.627585928,2.433235567,55.31822716,0.215598622,0.05257576,0.567810966,0,0,0.052557661,0,0,0,0.059930937,0,0,0,0,0.051526054,0.066675997,0,0.412971309,0.115420574,0.084579426,0.082939118,0,0,0.089427572,0,0,0.066675997,0.081310007,0,0,0,0,0,0,0.458509754,0.016898632,0.052423389,0.038852862,0.427062912,0.006252451
307,165,HempFlax,s,1,0.311937677,0.448947066,1.803513049,0,0.175006624,0.833369334,0,0.418322104,0.182653073,0.513667704,0,0,0,0,0.300507172,0.221015186,0,1.184076681,0.292083355,0.232873425,0.240765374,0,0.197339341,0.355259575,0,0,0.445915396,0.71832983,0,0,0,0,0,0.394678682,92.20365736,4.422455308,2.668968995,0.392885387,0.488566893,0,109.4467946,4.987923804,4.282336845,100.1765339,0.062538581,0.090006801,0.361575902,0,0.035086066,0.167077399,0,0.08386698,0.036619058,0.102982268,0,0,0,0,0.060246945,0.051610883,0,0.276502462,0.068206534,0.054379988,0.056222895,0,0.046082162,0.082959278,0,0,0.104128987,0.167742486,0,0,0,0,0,0.092164324,0.920411734,0.044146619,0.026642657,0.00392193,0.004877059,0
308,B7,HempFlax,h,3,0.604786997,0.219206009,4.773856991,0,0,1.319262951,0,0,0,0.154960417,0,0,0,0,0.192758262,0.164691472,0,0.776335777,0.203881435,0,0,0,0.1607591,0,0,0,0.172556215,0.219610922,0,0,0.188218825,0.196038984,0,0,82.81808709,5.868274713,1.477281563,0.587135143,0.455847949,0,100.5535508,7.264831627,2.082092731,91.20662646,0.083248591,0.030173584,0.657118738,0,0,0.181595806,0,0,0,0.021330215,0,0,0,0,0.026533067,0.079099009,0,0.372863209,0.0979214,0,0,0,0.077210346,0,0,0,0.082876335,0.105476052,0,0,0.090398868,0.09415478,0,0,0.908027084,0.064340443,0.016197086,0.006437418,0.00499797,0
309,B29,HempFlax,h,3,0.415706086,0.253114961,3.978858769,0,0,0.574270446,0,0,0.196516893,0.294739904,0,0,0,0,0.215375041,0.168552814,0,0.470414142,0.16464495,0,0,0,0.219453077,0.211686364,0,0,0.235182564,0.372472465,0,0,0,0,0,0,91.00872209,3.529876167,1.757452671,0.681782794,0.441020837,0,105.189843,5.928582098,1.842406376,97.41885456,0.070118973,0.042694013,0.671131597,0,0,0.09686472,0,0,0.033147368,0.049715075,0,0,0,0,0.036328255,0.091485145,0,0.255325941,0.08936408,0,0,0,0.1191122,0.114896674,0,0,0.127649669,0.202166292,0,0,0,0,0,0,0.934200289,0.036234014,0.01804017,0.006998469,0.004527058,0
310,10,HempFlax,s,1,0.641722305,0.303827405,1.272250694,0,0,0.265765491,0,0,0,0.24295263,0,0,0,0,0.197478705,0.177246993,0,1.567318032,0.35044458,0,0,0,0,0.177246993,0,0,0.389899291,0.653839564,0,0,0,0,0,0,42.53698049,1.322617428,1.22724777,0.238028706,0.249063315,0,51.8139304,2.923997231,3.315995454,45.57393771,0.21946748,0.10390824,0.435106669,0,0,0.090891157,0,0,0,0.083089214,0,0,0,0,0.067537241,0.053452122,0,0.472653854,0.10568307,0,0,0,0,0.053452122,0,0,0.117581371,0.197177461,0,0,0,0,0,0,0.933361975,0.029021355,0.026928719,0.005222913,0.005465038,0
311,B36,HempFlax,h,3,0.559343631,0.283494576,4.385087145,0,0,0.797631212,0,0,0,0.166310515,0,0,0,0,0.181408164,0.160781393,0,0.392122553,0.156849021,0.160781393,0.1607591,0,0,0.164691472,0,0,0.1607591,0.156849021,0,0,0.188196533,0.176466295,0.250913849,0,92.50293305,3.176493302,1.312747551,0.587176608,0.401113852,0,106.4829093,6.373275243,2.129169729,97.98046436,0.087763922,0.044481772,0.688042957,0,0,0.125152481,0,0,0,0.026094984,0,0,0,0,0.028463884,0.075513657,0,0.184166883,0.073666753,0.075513657,0.075503187,0,0,0.077350091,0,0,0.075503187,0.073666753,0,0,0.088389634,0.082880332,0.117845865,0,0.944095679,0.03241966,0.013398054,0.005992793,0.004093815,0
312,114,HempFlax,hs,2,0.377025723,0.243769226,0.822492129,0,0,1.313812484,0,0.152323051,0.167555356,0.23226648,0,0,0,0,0.209470367,0.229242018,0.165924194,2.015336822,0.446496549,0,0,0,0,0.466167974,0,0,0.79828788,1.497458386,0,0,0,0,0,0,45.8940389,1.745707431,1.308305215,0.485090585,0.154314865,0.268340192,58.99342582,3.518714814,5.618913823,49.85579718,0.107148701,0.069277915,0.23374788,0,0,0.373378507,0,0.043289399,0.047618339,0.066008896,0,0,0,0,0.059530362,0.04079828,0.029529585,0.358670178,0.079463142,0,0,0,0,0.082964073,0,0,0.142071565,0.266503177,0,0,0,0,0,0,0.920535655,0.035015134,0.026241787,0.009729873,0.003095224,0.005382327
313,Silver haze,TRIMBOS Institute,s,1,0.375539914,0.509663521,0.456032631,0,0.160950095,0.295073702,0,0.249080388,0.27206821,0.440704471,0,0,0,0,0.329555435,0.246472478,0,3.363228411,1.148894263,0.325994955,0.22263819,0,0.361776175,0.258410244,0,0.166972914,0.246481643,0.337918973,0,0,0,0.206722696,0.274307407,0,132.0268778,12.39339121,1.867152084,0.883665899,0.536116899,0,157.9556906,3.088668367,7.159818349,147.7072039,0.12158635,0.165010762,0.147647004,0,0.052109866,0.095534278,0,0.080643293,0.088085925,0.142684296,0,0,0,0,0.106698226,0.034424404,0,0.469736556,0.160464164,0.045531177,0.031095508,0,0.050528681,0.036091732,0,0.023320831,0.034425684,0.047196585,0,0,0,0.028872617,0.038312062,0,0.893841832,0.083905124,0.012640901,0.005982551,0.003629592,0
314,Vanilla kush,TRIMBOS Institute,i,5,0.436351726,0.528197618,0.401894091,0,0,0.195183539,0,0,0.574129379,2.392094097,0.382729414,0.256425887,0,0,0.516723493,0.226257796,0,2.100604051,0.591670091,0.365339142,0.59168838,0,0.21840748,0.381222657,0,0,0.242232753,0.293881611,0,0.162796888,0,0.174736957,0.210447434,0.53215263,144.6312742,7.762526944,1.503095116,0.291708089,0.63522087,0.188319818,166.7873121,5.683729244,6.091437871,155.012145,0.076772082,0.092931524,0.070709577,0,0,0.034340753,0,0,0.101012795,0.420867004,0.067337728,0.045115782,0,0,0.090912756,0.037143578,0,0.344845354,0.097131433,0.059975846,0.097134436,0,0.035854832,0.062583361,0,0,0.039766104,0.048245031,0,0.026725527,0,0.028685667,0.034548072,0.087360758,0.933031887,0.050076895,0.009696628,0.00188184,0.004097878,0.001214871
315,Purple haze,TRIMBOS Institute,i,5,0.403596343,0.207509535,0.288248808,0,0.388159325,0.626522891,0,0,0.161458542,0.196066803,0,0,0,0,0.196026794,0.187430533,0,0.729646713,0.235267033,0.183411298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.83218435,6.92466233,2.844438714,0.174355058,0.552563992,2.188213884,79.31976294,2.467589041,1.335755577,75.51641832,0.163558979,0.084094041,0.116813944,0,0.157303067,0.253900824,0,0,0.065431698,0.07945683,0,0,0,0,0.079440616,0.140317986,0,0.546242685,0.176130302,0.137309027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832033427,0.091697441,0.037666494,0.002308836,0.007317137,0.028976664
316,Arjan's ultrahaze,TRIMBOS Institute,s,1,0.163443694,0.17895965,0.311296267,0,0,0.303413014,0,0.182838639,0.163443694,0.182813584,0,0,0,0,0.249082113,0.181658245,0,1.352350486,0.31082069,0.30272042,0.205855084,0,0.314844832,0.234128051,0,0,0.403661883,0.698334019,0,0,0,0,0.17360996,0,70.03440758,2.82718153,1.963655892,0.368030134,0.462150699,0,81.56870016,1.735290656,4.17798367,75.65542583,0.09418808,0.103129496,0.179391427,0,0,0.174848526,0,0.10536485,0.09418808,0.105350411,0,0,0,0,0.143539131,0.043479884,0,0.323684962,0.074394903,0.072456104,0.049271395,0,0.075358081,0.056038527,0,0,0.096616434,0.167146182,0,0,0,0,0.041553528,0,0.925702378,0.037369184,0.025955255,0.004864557,0.006108626,0
317,Mary cristal,TRIMBOS Institute,i,5,0.283737343,0.178779386,0.75000809,0,0,0,0,0,0.174902659,0.213710834,0,0,0,0,0.264251449,0.177425793,0,0.745835685,0.262053243,0.294333695,0.270160486,0,0,0,0,0,0.21366439,0.274161064,0,0.169360984,0.371002421,0.37093877,0.314485108,0.221729199,105.9417452,2.785865869,1.263790465,0.528679042,0.536278237,0,116.6068994,1.865389762,3.685150837,111.0563588,0.152106197,0.095840231,0.402065083,0,0,0,0,0,0.093761992,0.114566317,0,0,0,0,0.14166018,0.048146141,0,0.202389459,0.071110588,0.079870189,0.073310564,0,0,0,0,0,0.057979822,0.074396158,0,0.04595768,0.100674962,0.10065769,0.085338463,0.060168283,0.953945783,0.025085154,0.011379722,0.004760457,0.004828884,0
318,Wizard's herb,TRIMBOS Institute,i,5,0.157821637,0.173174474,0.454030462,0,0,0,0,0,0.296335818,0.446375209,0.211704725,0.173174474,0,0,0.365656405,0.171669104,0,2.623345576,1.00623339,1.13779868,0.9100545,0,0,0.187640365,0.175596046,0.371309873,0.303410054,0.359265554,0,0,0,0.295468338,0.375368561,0.239437177,132.9860491,5.570783733,2.365853996,0.846788534,0.601823534,0.159739502,152.9659088,2.278273203,8.156597216,142.5310384,0.069272481,0.076011285,0.199287101,0,0,0,0,0,0.130070361,0.195926989,0.092923327,0.076011285,0,0,0.160497171,0.021046657,0,0.321622548,0.123364359,0.139494283,0.111572813,0,0,0.023004736,0.021528101,0.045522644,0.037198117,0.044046009,0,0,0,0.036224461,0.04602024,0.029355033,0.933032205,0.039084706,0.016598869,0.005941082,0.004222403,0.001120735
319,New york Diesel,TRIMBOS Institute,s,1,2.303179049,1.029654607,0.352220366,0,0,0.162586652,0,0,0.216741632,0.526450778,0.178030524,0.17805081,0,0,0.352260937,0.180708097,0,1.112412981,0.353384256,0.313245607,0.261027484,0,0,0,0,0,0,0,0,0.192766528,0,0,0,0.257022037,75.42451935,0.489194479,1.366964018,1.561143903,0.421964815,0.601283062,87.83481197,5.299175355,2.670566991,79.86506963,0.43462971,0.194304687,0.066467015,0,0,0.030681501,0,0,0.040901011,0.099345793,0.033595892,0.03359972,0,0,0.066474671,0.067666566,0,0.416545619,0.132325554,0.117295544,0.097742346,0,0,0,0,0,0,0,0,0.072181873,0,0,0,0.096242497,0.944399344,0.006125262,0.017115918,0.019547268,0.005283471,0.007528736
320,Northern Lights,TRIMBOS Institute,i,5,1.01573158,0.388845645,1.748249235,0,0,0.158125614,0,0,0.242795997,0.331596044,0,0,0,0,0.381760155,0.180042949,0,1.119608746,0.37592374,0.235962498,0.188043054,0,0,0,0,0,0.219881105,0.363801806,0,0.160002095,0.260449917,0.276450126,0.260368733,0.168083384,113.6287147,2.526357915,1.354748837,0.509928655,0.524960375,0,126.6204329,4.26710427,3.808618153,118.5447105,0.238037675,0.091126352,0.409703894,0,0,0.03705689,0,0,0.056899476,0.077709853,0,0,0,0,0.08946586,0.047272512,0,0.293967182,0.098703447,0.061954885,0.049373039,0,0,0,0,0,0.057732515,0.095520683,0,0.042010537,0.06838436,0.072585414,0.068363045,0.04413238,0.95853045,0.021311435,0.011428168,0.004301572,0.004428375,0
321,Baba Kush,TRIMBOS Institute,s,1,0.327171358,0.17915614,1.032122636,0,0,0,0,0,0.175258962,0.354424229,0,0,0,0,0.253166031,0.177797882,0,1.268767507,0.37174888,0.327280472,0.428303718,0,0,0,0,0,0,0,0,0,0,0,0,0.755612595,78.71725519,0.792925687,1.345343776,0.57497008,0.481015195,2.055643409,89.61796375,2.321299355,3.329511054,83.96715334,0.140943199,0.077179249,0.444631423,0,0,0,0,0,0.075500371,0.152683551,0,0,0,0,0.109062207,0.053400598,0,0.381067216,0.111652694,0.098296857,0.128638623,0,0,0,0,0,0,0,0,0,0,0,0,0.226944012,0.937476764,0.009443284,0.016022263,0.00684756,0.005728611,0.024481518
322,AK-47,TRIMBOS Institute,s,1,0.28396889,0.295630861,0.532897231,0,0,0.653507466,0,0.466843079,0.252791384,0.385100012,0,0,0,0,0.30342979,0.221967134,0,2.534474495,0.871724786,0.46416119,0.355181422,0,0.403555998,0.274443773,0,0,0.278470264,0.443972054,0,0,0,0.197751507,0.221929349,0,121.0219816,9.858641302,1.914329434,0.784483723,0.472877354,0,143.4941141,3.174168713,6.267631972,134.0523134,0.089462444,0.093136467,0.167885604,0,0,0.205883028,0,0.147075698,0.079640185,0.121323108,0,0,0,0,0.095593466,0.035414832,0,0.40437513,0.139083595,0.074056867,0.056669157,0,0.064387316,0.043787474,0,0,0.0444299,0.070835693,0,0,0,0.031551232,0.035408804,0,0.902796666,0.073543239,0.014280465,0.005852072,0.003527558,0
323,Enemy of the State,TRIMBOS Institute,i,5,1.115563841,0.422292213,1.793536206,0,0,0.178190371,0,0,0.244065716,0.364183908,0,0,0,0,0.476553122,0.229100651,0,1.704650506,0.611128703,0.570784052,0.550658574,0,0,0.205021284,0,0,0.341645924,0.454228674,0,0.24120592,0.58290806,0.635151853,0.514567632,0.458313734,137.231709,6.215448388,2.16129573,0.796341145,0.560788405,0,158.6593336,4.594385377,7.099365565,146.9655826,0.242810246,0.091914843,0.390375656,0,0,0.038784376,0,0,0.053122604,0.079267166,0,0,0,0,0.103725109,0.032270581,0,0.240113076,0.086082157,0.080399304,0.077564476,0,0,0.028878818,0,0,0.048123444,0.063981587,0,0.033975701,0.082107064,0.089466002,0.072480791,0.064556999,0.933767665,0.042291864,0.014706135,0.005418555,0.003815781,0
324,Kush,TRIMBOS Institute,i,5,0.412444914,0.618667371,0.527052429,0,0,0.27512121,0,0,0.400968369,2.215574197,0.462110803,0.324589681,0,0,0.534650814,0.170379622,0,1.945407044,0.538810307,0.495209581,0.768597055,0,0.198010102,0.376395327,0,0,0.297035634,0.289316758,0,0.249616431,0,0.170379622,0.198010102,0.673594805,148.5501181,9.0324044,1.779623856,0.283622023,0.685304898,0.268883464,172.741899,5.771179787,6.370762391,160.5999568,0.071466308,0.107199462,0.091324902,0,0,0.047671572,0,0,0.069477712,0.383903167,0.080072155,0.056243211,0,0,0.092641511,0.026743992,0,0.305364872,0.084575483,0.077731604,0.120644439,0,0.031081069,0.059081677,0,0,0.046624818,0.045413208,0,0.039181564,0,0.026743992,0.031081069,0.105732213,0.924969851,0.056241637,0.011081098,0.001766016,0.004267155,0.001674244
